source_id,study_id,title,year,doi,pmid,pmcid,source_path_or_url,content_level,source_type,access_date,extraction_method,notes
SRC_PMC9271890,STU_PMC9271890,Early Changes in Near-Infrared Spectroscopy Are Associated With Cardiac Arrest in Children With Congenital Heart Disease.,2022,10.3389/fped.2022.894125,35832576,PMC9271890,../organized/html/PMC9271890.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9272976,STU_PMC9272976,Systemic physiology augmented functional near-infrared spectroscopy: a powerful approach to study the embodied human brain.,2022,10.1117/1.NPh.9.3.030801,35832785,PMC9272976,../organized/html/PMC9272976.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9277676,STU_PMC9277676,Neural Mechanisms of Motor Dysfunction in Mild Cognitive Impairment and Alzheimer's Disease: A Systematic Review.,2022,10.3233/ADR-210065,35891638,PMC9277676,outputs/organized/html/PMC9277676.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9298794,STU_PMC9298794,Low Dosing Norepinephrine Effects on Cerebral Oxygenation and Perfusion During Pediatric Shock.,2022,10.3389/fped.2022.898444,35874564,PMC9298794,../organized/html/PMC9298794.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9298853,STU_PMC9298853,Assessing the relationship between the cerebral metabolic rate of oxygen and the oxidation state of cytochrome-c-oxidase.,2022,10.1117/1.NPh.9.3.035001,35874144,PMC9298853,../organized/html/PMC9298853.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9301871,STU_PMC9301871,Deep learning in fNIRS: a review.,2022,10.1117/1.NPh.9.4.041411,35874933,PMC9301871,../organized/html/PMC9301871.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9304617,STU_PMC9304617,Skeletal Muscle Tissue Saturation Changes Measured Using Near Infrared Spectroscopy During Exercise Are Associated With Post-Occlusive Reactive Hyperaemia.,2022,10.3389/fphys.2022.919754,35874520,PMC9304617,../organized/html/PMC9304617.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9309379,STU_PMC9309379,Detection of hypoxia by near-infrared spectroscopy and pulse oximetry: a comparative study.,2022,10.1117/1.JBO.27.7.077001,35879816,PMC9309379,../organized/html/PMC9309379.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9312707,STU_PMC9312707,Near-Infrared Spectroscopy Used to Assess Physiological Muscle Adaptations in Exercise Clinical Trials: A Systematic Review.,2022,10.3390/biology11071073,36101451,PMC9312707,outputs/organized/html/PMC9312707.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9314640,STU_PMC9314640,The Effect of Non-immersive Virtual Reality Exergames Versus Band Stretching on Cardiovascular and Cerebral Hemodynamic Response: A Functional Near-Infrared Spectroscopy Study.,2022,10.3389/fnhum.2022.902757,35903784,PMC9314640,../organized/html/PMC9314640.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9314789,STU_PMC9314789,Empathy at birth: Mother's cortex synchronizes with that of her newborn in pain.,2022,10.1111/ejn.15641,35266192,PMC9314789,../organized/html/PMC9314789.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9322944,STU_PMC9322944,Four-Class Classification of Neuropsychiatric Disorders by Use of Functional Near-Infrared Spectroscopy Derived Biomarkers.,2022,10.3390/s22145407,35891088,PMC9322944,../organized/html/PMC9322944.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9323243,STU_PMC9323243,Non-Invasive Spectroscopy for Measuring Cerebral Tissue Oxygenation and Metabolism as a Function of Cerebral Perfusion Pressure.,2022,10.3390/metabo12070667,35888791,PMC9323243,../organized/html/PMC9323243.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9335366,STU_PMC9335366,The Quantitative Associations Between Near Infrared Spectroscopic Cerebrovascular Metrics and Cerebral Blood Flow: A Scoping Review of the Human and Animal Literature.,2022,10.3389/fphys.2022.934731,35910568,PMC9335366,../organized/html/PMC9335366.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9339604,STU_PMC9339604,An Exploratory Analysis of the Neural Correlates of Human-Robot Interactions With Functional Near Infrared Spectroscopy.,2022,10.3389/fnhum.2022.883905,35923750,PMC9339604,../organized/html/PMC9339604.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9342630,STU_PMC9342630,The Relationship between Cerebrovascular Reactivity and Cerebral Oxygenation during Hemodialysis.,2022,10.1681/ASN.2021101353,35777782,PMC9342630,../organized/html/PMC9342630.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9343616,STU_PMC9343616,Phase-dependent Brain Activation of the Frontal and Parietal Regions During Walking After Stroke - An fNIRS Study.,2022,10.3389/fneur.2022.904722,35928123,PMC9343616,../organized/html/PMC9343616.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9343657,STU_PMC9343657,Cerebral hemodynamic response during the resuscitation period after hypoxic-ischemic insult predicts brain injury on day 5 after insult in newborn piglets.,2022,10.1038/s41598-022-16625-1,35915296,PMC9343657,../organized/html/PMC9343657.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9366124,STU_PMC9366124,"NIRS: Past, Present, and Future in Functional Urology.",2022,10.1007/s11884-022-00665-4,35971538,PMC9366124,../organized/html/PMC9366124.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9373433,STU_PMC9373433,Effect of anesthesia induction on cerebral tissue oxygen saturation in hypertensive patients: an observational study.,2021,10.1016/j.bjane.2021.02.010,33958185,PMC9373433,../organized/html/PMC9373433.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9377452,STU_PMC9377452,Functional Time Domain Diffuse Correlation Spectroscopy.,2022,10.3389/fnins.2022.932119,35979338,PMC9377452,../organized/html/PMC9377452.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9382234,STU_PMC9382234,Different Cortex Activation and Functional Connectivity in Executive Function Between Young and Elder People During Stroop Test: An fNIRS Study.,2022,10.3389/fnagi.2022.864662,35992592,PMC9382234,../organized/html/PMC9382234.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9386281,STU_PMC9386281,Correction of global physiology in resting-state functional near-infrared spectroscopy.,2022,10.1117/1.NPh.9.3.035003,35990173,PMC9386281,../organized/html/PMC9386281.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9388144,STU_PMC9388144,Improved classification performance of EEG-fNIRS multimodal brain-computer interface based on multi-domain features and multi-level progressive learning.,2022,10.3389/fnhum.2022.973959,35992956,PMC9388144,../organized/html/PMC9388144.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9391196,STU_PMC9391196,Altered Brain Activity and Effective Connectivity within the Nonsensory Cortex during Stimulation of a Latent Myofascial Trigger Point.,2022,10.1155/2022/4416672,35992300,PMC9391196,../organized/html/PMC9391196.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9399579,STU_PMC9399579,Endothelial and microvascular function in liver cirrhosis: an old concept that needs re-evaluation?,2022,10.20524/aog.2022.0734,36061155,PMC9399579,../organized/html/PMC9399579.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9411170,STU_PMC9411170,Directed information flow during laparoscopic surgical skill acquisition dissociated skill level and medical simulation technology.,2022,10.1038/s41539-022-00138-7,36008451,PMC9411170,../organized/html/PMC9411170.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9411744,STU_PMC9411744,Functional brain imaging and central control of the bladder in health and disease.,2022,10.3389/fphys.2022.914963,36035497,PMC9411744,../organized/html/PMC9411744.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9421505,STU_PMC9421505,Imaging the neural underpinnings of freezing of gait in Parkinson's disease.,2022,10.1016/j.nicl.2022.103123,35917720,PMC9421505,../organized/html/PMC9421505.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9433536,STU_PMC9433536,The correlations between kinematic profiles and cerebral hemodynamics suggest changes of motor coordination in single and bilateral finger movement.,2022,10.3389/fnhum.2022.957364,36061505,PMC9433536,../organized/html/PMC9433536.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9433808,STU_PMC9433808,Prediction of balance function for stroke based on EEG and fNIRS features during ankle dorsiflexion.,2022,10.3389/fnins.2022.968928,36061607,PMC9433808,../organized/html/PMC9433808.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9433974,STU_PMC9433974,Increased cerebral cortex activation in stroke patients during electrical stimulation of cerebellar fastigial nucleus with functional near-infrared spectroscopy.,2022,10.3389/fnins.2022.895237,36061594,PMC9433974,../organized/html/PMC9433974.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9442204,STU_PMC9442204,Comparing near-infrared spectroscopy-measured cerebral oxygen saturation and corresponding venous oxygen saturations in children with congenital heart disease: a systematic review and meta-analysis.,2022,10.21037/tp-22-345,36072542,PMC9442204,../organized/html/PMC9442204.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9453479,STU_PMC9453479,Brain-muscle interplay during endurance self-paced exercise in normobaric and hypobaric hypoxia.,2022,10.3389/fphys.2022.893872,36091393,PMC9453479,../organized/html/PMC9453479.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9464803,STU_PMC9464803,Contralaterally controlled neuromuscular electrical stimulation-induced changes in functional connectivity in patients with stroke assessed using functional near-infrared spectroscopy.,2022,10.3389/fncir.2022.955728,36105683,PMC9464803,../organized/html/PMC9464803.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9472125,STU_PMC9472125,EEG-fNIRS-based hybrid image construction and classification using CNN-LSTM.,2022,10.3389/fnbot.2022.873239,36119719,PMC9472125,../organized/html/PMC9472125.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9472706,STU_PMC9472706,Transient brain-wide coactivations and structured transitions revealed in hemodynamic imaging data.,2022,10.1016/j.neuroimage.2022.119460,35868615,PMC9472706,../organized/html/PMC9472706.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9482766,STU_PMC9482766,Correlation and agreement of regional cerebral oxygen saturation measured from sensor sites at frontal and temporal areas in adult patients undergoing cardiovascular anesthesia.,2022,10.7717/peerj.14058,36128196,PMC9482766,../organized/html/PMC9482766.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9483634,STU_PMC9483634,A direct comparison of voice pitch processing in acoustic and electric hearing.,2022,10.1016/j.nicl.2022.103188,36113196,PMC9483634,../organized/html/PMC9483634.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9489908,STU_PMC9489908,Effects of simultaneous use of m-NMES and language training on brain functional connectivity in stroke patients with aphasia: A randomized controlled clinical trial.,2022,10.3389/fnagi.2022.965486,36158562,PMC9489908,../organized/html/PMC9489908.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9494720,STU_PMC9494720,Classifying Motion Intention of Step Length and Synchronous Walking Speed by Functional Near-Infrared Spectroscopy.,2021,10.34133/2021/9821787,36285128,PMC9494720,../organized/html/PMC9494720.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9499323,STU_PMC9499323,Hemodynamics and Tissue Optical Properties in Bimodal Infarctions Induced by Middle Cerebral Artery Occlusion.,2022,10.3390/ijms231810318,36142225,PMC9499323,../organized/html/PMC9499323.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9502461,STU_PMC9502461,Assessing the Sensitivity of Multi-Distance Hyperspectral NIRS to Changes in the Oxidation State of Cytochrome C Oxidase in the Brain.,2022,10.3390/metabo12090817,36144221,PMC9502461,../organized/html/PMC9502461.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9505443,STU_PMC9505443,Can Swallowing Cerebral Neurophysiology Be Evaluated during Ecological Food Intake Conditions? A Systematic Literature Review.,2022,10.3390/jcm11185480,36143127,PMC9505443,../organized/html/PMC9505443.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9511429,STU_PMC9511429,"Increased tissue water in patients with severe sepsis affects tissue oxygenation measured by near-infrared spectroscopy: a prospective, observational case-control study.",2022,10.21037/qims-22-127,36185059,PMC9511429,../organized/html/PMC9511429.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9523102,STU_PMC9523102,Effects of robot-assisted task-oriented upper limb motor training on neuroplasticity in stroke patients with different degrees of motor dysfunction: A neuroimaging motor evaluation index.,2022,10.3389/fnins.2022.957972,36188465,PMC9523102,../organized/html/PMC9523102.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9540519,STU_PMC9540519,A pediatric near-infrared spectroscopy brain-computer interface based on the detection of emotional valence.,2022,10.3389/fnhum.2022.938708,36211121,PMC9540519,../organized/html/PMC9540519.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9547786,STU_PMC9547786,Multimodal Autoencoder Predicts fNIRS Resting State From EEG Signals.,2021,10.1007/s12021-021-09538-3,34378155,PMC9547786,../organized/html/PMC9547786.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9555616,STU_PMC9555616,Performance comparison of systemic activity correction in functional near-infrared spectroscopy for methods with and without short distance channels.,2022,10.1117/1.NPh.10.1.013503,36248616,PMC9555616,../organized/html/PMC9555616.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9565129,STU_PMC9565129,Brain Functional Connectivity in Middle-Aged Hong Chuan Tai Chi Players in Resting State.,2022,10.3390/ijerph191912232,36231536,PMC9565129,../organized/html/PMC9565129.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9571712,STU_PMC9571712,EEG/fNIRS Based Workload Classification Using Functional Brain Connectivity and Machine Learning.,2022,10.3390/s22197623,36236725,PMC9571712,../organized/html/PMC9571712.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9576156,STU_PMC9576156,Motion artifacts removal and evaluation techniques for functional near-infrared spectroscopy signals: A review.,2022,10.3389/fnins.2022.878750,36263362,PMC9576156,../organized/html/PMC9576156.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9587749,STU_PMC9587749,How much do time-domain functional near-infrared spectroscopy (fNIRS) moments improve estimation of brain activity over traditional fNIRS?,2022,10.1117/1.NPh.10.1.013504,36284602,PMC9587749,../organized/html/PMC9587749.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9587758,STU_PMC9587758,Motion artifact correction for resting-state neonatal functional near-infrared spectroscopy through adaptive estimation of physiological oscillation denoising.,2022,10.1117/1.NPh.9.4.045002,36284541,PMC9587758,../organized/html/PMC9587758.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9589107,STU_PMC9589107,Modulating swallowing-related functional connectivity and behavior via modified pharyngeal electrical stimulation: A functional near-infrared spectroscopy evidence.,2022,10.3389/fneur.2022.1006013,36299270,PMC9589107,../organized/html/PMC9589107.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9589108,STU_PMC9589108,Combining robust level extraction and unsupervised adaptive classification for high-accuracy fNIRS-BCI: An evidence on single-trial differentiation between mentally arithmetic- and singing-tasks.,2022,10.3389/fnins.2022.938518,36300170,PMC9589108,../organized/html/PMC9589108.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9593203,STU_PMC9593203,Applying antagonistic activation pattern to the single-trial classification of mental arithmetic.,2022,10.1016/j.heliyon.2022.e11102,36303917,PMC9593203,../organized/html/PMC9593203.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9606125,STU_PMC9606125,Brain-computer interface to predict impulse buying behavior using functional near-infrared spectroscopy.,2022,10.1038/s41598-022-22653-8,36289356,PMC9606125,../organized/html/PMC9606125.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9630718,STU_PMC9630718,Functional connectivity drives stroke recovery: shifting the paradigm from correlation to causation.,2022,10.1093/brain/awab469,34932786,PMC9630718,../organized/html/PMC9630718.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9645655,STU_PMC9645655,Neural correlates of eye contact and social function in autism spectrum disorder.,2022,10.1371/journal.pone.0265798,36350848,PMC9645655,../organized/html/PMC9645655.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9646496,STU_PMC9646496,Pre- and intraoperative cerebral near-infrared spectroscopy and postoperative delirium: Results of a prospective cross-sectional trial.,2022,10.1097/MD.0000000000031520,36343022,PMC9646496,../organized/html/PMC9646496.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9647535,STU_PMC9647535,Shared functional impairment in the prefrontal cortex affects symptom severity across psychiatric disorders.,2020,10.1017/S0033291720004742,33336641,PMC9647535,../organized/html/PMC9647535.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9653646,STU_PMC9653646,Muscle Oxygenation Measured with Near-Infrared Spectroscopy Following Different Intermittent Training Protocols in a World-Class Kayaker-A Case Study.,2022,10.3390/s22218238,36365935,PMC9653646,../organized/html/PMC9653646.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9657988,STU_PMC9657988,Dorsolateral Prefrontal Activation in Emotional Autobiographical Task in Depressed and Anxious College Students: An fNIRS Study.,2022,10.3390/ijerph192114335,36361214,PMC9657988,../organized/html/PMC9657988.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9665873,STU_PMC9665873,Parallel factor analysis for multidimensional decomposition of functional near-infrared spectroscopy data.,2022,10.1117/1.NPh.9.4.045004,36405999,PMC9665873,../organized/html/PMC9665873.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9682186,STU_PMC9682186,Resting-state functional connectivity for determining outcomes in upper extremity function after stroke: A functional near-infrared spectroscopy study.,2022,10.3389/fneur.2022.965856,36438935,PMC9682186,../organized/html/PMC9682186.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9688708,STU_PMC9688708,Intersubject Variability in Cerebrovascular Hemodynamics and Systemic Physiology during a Verbal Fluency Task under Colored Light Exposure: Clustering of Subjects by Unsupervised Machine Learning.,2022,10.3390/brainsci12111449,36358375,PMC9688708,../organized/html/PMC9688708.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9692288,STU_PMC9692288,Identification of Functional Cortical Plasticity in Children with Cerebral Palsy Associated to Robotic-Assisted Gait Training: An fNIRS Study.,2022,10.3390/jcm11226790,36431267,PMC9692288,../organized/html/PMC9692288.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9703974,STU_PMC9703974,Non-invasive assessment of cerebral hemoglobin parameters in intracranial dural arteriovenous fistula using functional near-infrared spectroscopy-A feasibility study.,2022,10.3389/fnins.2022.932995,36452332,PMC9703974,../organized/html/PMC9703974.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9713166,STU_PMC9713166,"Do Cerebral Cortex Perfusion, Oxygen Delivery, and Oxygen Saturation Responses Measured by Near-Infrared Spectroscopy Differ Between Patients Who Fail or Succeed in a Spontaneous Breathing Trial? A Prospective Observational Study.",2022,10.1007/s12028-022-01641-w,36450970,PMC9713166,../organized/html/PMC9713166.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9720858,STU_PMC9720858,Near-infrared spectroscopy monitoring during endovascular treatment for acute ischaemic stroke.,2022,10.1177/23969873221107824,36478755,PMC9720858,../organized/html/PMC9720858.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9722394,STU_PMC9722394,Early screening model for mild cognitive impairment based on resting-state functional connectivity: a functional near-infrared spectroscopy study.,2022,10.1117/1.NPh.9.4.045010,36483024,PMC9722394,../organized/html/PMC9722394.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9731572,STU_PMC9731572,Studying hemispheric lateralization of 4-month-old infants from different language groups through near-infrared spectroscopy-based connectivity.,2022,10.3389/fpsyt.2022.1049719,36506453,PMC9731572,../organized/html/PMC9731572.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9732807,STU_PMC9732807,Introduction to the shared near infrared spectroscopy format.,2022,10.1117/1.NPh.10.1.013507,36507152,PMC9732807,../organized/html/PMC9732807.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9733771,STU_PMC9733771,Error-related brain state analysis using electroencephalography in conjunction with functional near-infrared spectroscopy during a complex surgical motor task.,2022,10.1186/s40708-022-00179-z,36484977,PMC9733771,../organized/html/PMC9733771.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9742284,STU_PMC9742284,Screening for Alzheimer's disease using prefrontal resting-state functional near-infrared spectroscopy.,2022,10.3389/fnhum.2022.1061668,36518566,PMC9742284,../organized/html/PMC9742284.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9762051,STU_PMC9762051,Comparison of cerebral oxygen desaturation events between children under general anesthesia and chloral hydrate sedation - a randomized controlled trial.,2022,10.1186/s12887-022-03739-8,36529729,PMC9762051,../organized/html/PMC9762051.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9775029,STU_PMC9775029,Estimation of Respiratory Rate from Functional Near-Infrared Spectroscopy (fNIRS): A New Perspective on Respiratory Interference.,2022,10.3390/bios12121170,36551137,PMC9775029,../organized/html/PMC9775029.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9780687,STU_PMC9780687,Systematic review of fNIRS studies reveals inconsistent chromophore data reporting practices.,2022,10.1117/1.NPh.9.4.040601,36578778,PMC9780687,../organized/html/PMC9780687.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
SRC_PMC9793407,STU_PMC9793407,fNIRS-based brain functional response to robot-assisted training for upper-limb in stroke patients with hemiplegia.,2022,10.3389/fnagi.2022.1060734,36583188,PMC9793407,../organized/html/PMC9793407.html,full_text,local_pmc_html,2026-08-27,manual_full_text_complete_read,Bibliographic title/year/DOI were not present in the bundled evidence-link resource.
